cat__MSZoning_C (all),cat__MSZoning_FV,cat__MSZoning_RH,cat__MSZoning_RL,cat__MSZoning_RM,cat__MSZoning_missing,cat__Street_Pave,cat__LotShape_IR1,cat__LotShape_IR2,cat__LotShape_IR3,cat__LotShape_Reg,cat__LandContour_Bnk,cat__LandContour_HLS,cat__LandContour_Low,cat__LandContour_Lvl,cat__Utilities_infrequent_sklearn,cat__LotConfig_Corner,cat__LotConfig_CulDSac,cat__LotConfig_FR2,cat__LotConfig_FR3,cat__LotConfig_Inside,cat__LandSlope_Gtl,cat__LandSlope_Mod,cat__LandSlope_Sev,cat__Neighborhood_CollgCr,cat__Neighborhood_Edwards,cat__Neighborhood_Gilbert,cat__Neighborhood_NAmes,cat__Neighborhood_NWAmes,cat__Neighborhood_NridgHt,cat__Neighborhood_OldTown,cat__Neighborhood_Sawyer,cat__Neighborhood_Somerst,cat__Neighborhood_infrequent_sklearn,cat__Condition1_Artery,cat__Condition1_Feedr,cat__Condition1_Norm,cat__Condition1_PosA,cat__Condition1_PosN,cat__Condition1_RRAe,cat__Condition1_RRAn,cat__Condition1_RRNe,cat__Condition1_RRNn,cat__Condition2_Artery,cat__Condition2_Feedr,cat__Condition2_Norm,cat__Condition2_PosA,cat__Condition2_PosN,cat__Condition2_infrequent_sklearn,cat__BldgType_1Fam,cat__BldgType_2fmCon,cat__BldgType_Duplex,cat__BldgType_Twnhs,cat__BldgType_TwnhsE,cat__HouseStyle_1.5Fin,cat__HouseStyle_1.5Unf,cat__HouseStyle_1Story,cat__HouseStyle_2.5Fin,cat__HouseStyle_2.5Unf,cat__HouseStyle_2Story,cat__HouseStyle_SFoyer,cat__HouseStyle_SLvl,cat__RoofStyle_Flat,cat__RoofStyle_Gable,cat__RoofStyle_Gambrel,cat__RoofStyle_Hip,cat__RoofStyle_Mansard,cat__RoofStyle_Shed,cat__RoofMatl_CompShg,cat__RoofMatl_Tar&Grv,cat__RoofMatl_WdShake,cat__RoofMatl_WdShngl,cat__RoofMatl_infrequent_sklearn,cat__Exterior1st_AsbShng,cat__Exterior1st_BrkFace,cat__Exterior1st_CemntBd,cat__Exterior1st_HdBoard,cat__Exterior1st_MetalSd,cat__Exterior1st_Plywood,cat__Exterior1st_VinylSd,cat__Exterior1st_Wd Sdng,cat__Exterior1st_WdShing,cat__Exterior1st_infrequent_sklearn,cat__Exterior2nd_BrkFace,cat__Exterior2nd_CmentBd,cat__Exterior2nd_HdBoard,cat__Exterior2nd_MetalSd,cat__Exterior2nd_Plywood,cat__Exterior2nd_Stucco,cat__Exterior2nd_VinylSd,cat__Exterior2nd_Wd Sdng,cat__Exterior2nd_Wd Shng,cat__Exterior2nd_infrequent_sklearn,cat__MasVnrType_BrkCmn,cat__MasVnrType_BrkFace,cat__MasVnrType_Stone,cat__MasVnrType_missing,cat__Foundation_BrkTil,cat__Foundation_CBlock,cat__Foundation_PConc,cat__Foundation_Slab,cat__Foundation_Stone,cat__Foundation_Wood,cat__Heating_GasA,cat__Heating_GasW,cat__Heating_Grav,cat__Heating_Wall,cat__Heating_infrequent_sklearn,cat__CentralAir_Y,cat__Electrical_FuseA,cat__Electrical_FuseF,cat__Electrical_FuseP,cat__Electrical_SBrkr,cat__Electrical_infrequent_sklearn,cat__GarageType_2Types,cat__GarageType_Attchd,cat__GarageType_Basment,cat__GarageType_BuiltIn,cat__GarageType_CarPort,cat__GarageType_Detchd,cat__GarageType_missing,cat__Fence_GdPrv,cat__Fence_GdWo,cat__Fence_MnPrv,cat__Fence_MnWw,cat__Fence_missing,cat__SaleType_COD,cat__SaleType_CWD,cat__SaleType_Con,cat__SaleType_ConLD,cat__SaleType_ConLI,cat__SaleType_ConLw,cat__SaleType_New,cat__SaleType_Oth,cat__SaleType_WD,cat__SaleType_infrequent_sklearn,cat__SaleCondition_Abnorml,cat__SaleCondition_AdjLand,cat__SaleCondition_Alloca,cat__SaleCondition_Family,cat__SaleCondition_Normal,cat__SaleCondition_Partial,num__MSSubClass,num__LotFrontage,num__LotArea,num__OverallQual,num__OverallCond,num__YearBuilt,num__YearRemodAdd,num__MasVnrArea,num__ExterQual,num__ExterCond,num__BsmtQual,num__BsmtCond,num__BsmtExposure,num__BsmtFinType1,num__BsmtFinSF1,num__BsmtFinType2,num__BsmtFinSF2,num__BsmtUnfSF,num__TotalBsmtSF,num__HeatingQC,num__2ndFlrSF,num__LowQualFinSF,num__GrLivArea,num__BsmtFullBath,num__BsmtHalfBath,num__FullBath,num__HalfBath,num__BedroomAbvGr,num__KitchenAbvGr,num__KitchenQual,num__Functional,num__Fireplaces,num__FireplaceQu,num__GarageFinish,num__GarageCars,num__GarageQual,num__GarageCond,num__PavedDrive,num__WoodDeckSF,num__OpenPorchSF,num__EnclosedPorch,num__3SsnPorch,num__ScreenPorch,num__PoolArea,num__MiscVal,num__MoSold,num__YrSold,SalePrice
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.307046722276237,0.0754092527855619,0.5555555555555556,0.75,0.27160818804001075,0.25,0.0,0.3333333333333333,0.6755353666450357,0.3333333333333333,0.6666666666666666,0.25,0.4,0.12199995049277321,0.8,0.2215124055401631,0.0753807434237366,0.21809146843672772,1.0,0.35307584003760173,0.0,0.23069720835769134,0.5,0.0,0.25,0.5,0.5,0.07578558225508303,0.3333333333333333,0.9999999999999999,0.0,0.25,0.0,0.25,0.6489292667098582,0.6489292667098582,1.0,0.0,0.0,0.6518196632264481,0.0,0.0,0.0,0.0,0.09090909090909091,0.75,176468.653371492
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2558722685635309,0.02390324087424027,0.3333333333333333,1.0,0.5116131429810142,0.8500000000000014,0.0,0.3333333333333333,0.6755353666450357,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.0,0.2638326019830781,0.17497309788619989,1.0,0.0,0.0,0.05663666218109972,0.0,0.5,0.25,0.0,0.3333333333333333,0.07578558225508303,0.0,0.9999999999999999,0.0,0.25,0.0,0.25,0.6489292667098582,0.6489292667098582,1.0,0.0,0.0,0.05431830526887067,0.0,0.0,0.0,0.0,0.7272727272727273,0.75,159040.069562187
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4117647058823529,0.307046722276237,0.07950244578513713,0.4444444444444445,0.5,0.8290390511287953,0.6333333333333329,0.0,0.3333333333333333,0.6755353666450357,0.6666666666666667,1.0,1.0,1.0,0.5304345673598835,0.0,0.0,0.0,0.37494235261328546,0.3510707332900714,0.0,0.0,0.18014743600597735,1.0,0.0,0.75,0.0,0.5,0.07578558225508303,0.3333333333333333,0.9999999999999999,0.0,0.25,0.0,0.0,0.3244646333549291,0.3244646333549291,1.0,0.16087472952935225,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.75,178518.204332507
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4117647058823529,0.0,0.07734499197494435,0.4444444444444445,0.5,0.7593601932426974,0.46666666666666856,0.0,0.3333333333333333,0.3510707332900714,0.6666666666666667,1.0,1.0,1.0,0.5092171846654882,0.0,0.0,0.0,0.35994465850875407,0.3510707332900714,0.0,0.0,0.16819478047453754,1.0,0.0,0.5,0.0,0.3333333333333333,1.0,0.3333333333333333,0.9999999999999999,0.0,0.25,0.0,0.25,0.6489292667098582,0.3244646333549291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.75,169163.980786825
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17647058823529413,0.307046722276237,0.07080441066103976,0.4444444444444445,0.25,0.41870799913288437,0.0,0.0,0.3333333333333333,0.3510707332900714,0.3333333333333333,0.6666666666666666,0.25,0.0,0.0,0.0,0.0,0.27561084314303697,0.18278439689897666,0.3510707332900714,0.23121299232046338,0.0,0.15823423419833774,0.5,0.0,0.5,0.0,0.6666666666666666,0.07578558225508303,0.3333333333333333,0.9999999999999999,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.75,189786.685274579
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3838084028452963,0.08653762125315705,0.4444444444444445,0.625,0.6741971447152437,0.28333333333333144,0.13990427944415454,0.3333333333333333,0.3510707332900714,0.3333333333333333,0.6666666666666666,0.25,0.6000000000000001,0.2329491808322155,0.0,0.0,0.24734306435913572,0.3286994624576469,0.3510707332900714,0.0,0.0,0.14329341478403804,0.0,0.0,0.25,0.5,0.5,0.07578558225508303,0.3333333333333333,0.9999999999999999,0.3333333333333333,0.0,1.0,0.25,0.6489292667098582,0.6489292667098582,1.0,0.0,0.40954877249660304,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.75,181246.728523853
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38235294117647056,0.0,0.05574487141676923,0.5555555555555556,0.5,0.7593601932426974,0.46666666666666856,0.018708130390788107,0.3333333333333333,0.3510707332900714,0.6666666666666667,0.6666666666666666,1.0,1.0,0.20156513559675573,0.0,0.0,0.0,0.14247809399304848,0.3510707332900714,0.0,0.0,0.13881116895974813,0.0,0.5,0.25,0.0,0.5,0.07578558225508303,0.3333333333333333,0.9999999999999999,0.3333333333333333,0.25,1.0,0.5,0.6489292667098582,0.6489292667098582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.75,176349.927153587
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3529411764705882,0.4503351926718143,0.11872887869773308,0.4444444444444445,0.5,0.6277445727911779,0.18333333333333002,0.0,0.3333333333333333,0.3510707332900714,0.3333333333333333,1.0,0.25,0.0,0.0,0.0,0.0,0.2600635648118913,0.1724734822021113,0.3510707332900714,0.3324026783713015,0.4872010955440716,0.3230812750694445,0.0,0.0,0.5,0.0,0.6666666666666666,0.07578558225508303,0.3333333333333333,0.9999999999999999,0.3333333333333333,0.5,0.0,0.25,0.6489292667098582,0.6489292667098582,1.0,0.38878059636260126,0.07619512046448429,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.75,205266.631009142
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3529411764705882,0.4503351926718143,0.11797845998114428,0.5555555555555556,0.5,0.6200024774705,0.1666666666666643,0.04392343656967642,0.3333333333333333,0.3510707332900714,0.3333333333333333,0.6666666666666666,0.75,0.6000000000000001,0.2599129380063429,0.0,0.0,0.25912130551909457,0.3555703310615991,1.0,0.0,0.0,0.1647085892778676,0.0,0.5,0.25,0.0,0.5,0.07578558225508303,0.3333333333333333,0.9999999999999999,0.3333333333333333,0.5,0.5,0.5,0.6489292667098582,0.6489292667098582,1.0,0.0,0.0,0.0,0.0,0.31582746796606154,0.0,0.0,0.1818181818181818,0.75,187397.993362224
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3529411764705882,0.0,0.12029793601423691,0.4444444444444445,0.5,0.58903409618779,0.10000000000000142,0.2977032923055846,0.3333333333333333,0.3510707332900714,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.3886819582786419,0.25777286742163374,1.0,0.0,0.0,0.39703833117022813,0.0,0.5,0.25,0.5,0.6666666666666666,0.07578558225508303,0.3333333333333333,0.9999999999999999,0.3333333333333333,0.5,0.0,0.25,0.6489292667098582,0.6489292667098582,1.0,0.17562157973620954,0.053336584325139,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.75,208943.427726113
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06415297203673002,0.1111111111111111,0.125,0.5193552383016922,0.0,0.0,0.3333333333333333,0.3510707332900714,0.0,0.3333333333333333,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.02660609993510704,0.0,0.0,0.04568006127727994,0.0,0.0,0.25,0.0,0.3333333333333333,0.07578558225508303,0.0,0.6666666666666666,0.0,0.25,0.0,0.0,0.3244646333549291,0.3244646333549291,0.0,0.0,0.0,0.2263262719536278,0.0,0.0,0.0,0.0,0.4545454545454545,0.75,165014.532907657
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12073283777044178,0.3333333333333333,0.5,0.5735499055464359,0.06666666666666288,0.0,0.3333333333333333,0.3510707332900714,0.0,0.3333333333333333,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.3510707332900714,0.0,0.0,0.22571693521959144,0.0,0.0,0.25,0.0,0.3333333333333333,0.07578558225508303,0.3333333333333333,0.5,0.0,0.25,0.0,0.5,0.3244646333549291,0.6489292667098582,1.0,0.0,0.0,0.203693644758265,0.0,0.24815015340190552,0.0,0.0,0.8181818181818182,0.75,182492.037566236
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.347986285246402,0.06902216620914138,0.4444444444444445,0.5,0.58903409618779,0.10000000000000142,0.0,0.3333333333333333,0.3510707332900714,0.3333333333333333,0.6666666666666666,0.25,0.4,0.11360140317624172,0.0,0.0,0.38444179146105667,0.33526095362837943,0.3510707332900714,0.0,0.0,0.14852270157904293,0.5,0.0,0.25,0.0,0.3333333333333333,0.07578558225508303,0.3333333333333333,0.9999999999999999,0.0,0.25,0.0,0.25,0.6489292667098582,0.6489292667098582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.75,161718.71259042
